0 81.5518 1.00007 8.14311
1 321.694 0.997112 16.614
2 340.776 0.991994 17.1559
3 646.62 0.986812 23.7154
4 735.246 0.981293 25.0731
5 218.54 0.975497 12.6321
6 557.565 0.969657 21.6775
7 720.082 0.963997 24.5082
8 686.585 0.958241 23.8978
9 302.864 0.952359 14.9449
10 97.2258 0.946833 6.15731
11 39.6954 0.941438 -1.78357
12 40.5569 0.935905 -2.03738
13 201.175 0.930379 -12.9946
14 731.579 0.924911 -24.5254
15 734.965 0.919543 -24.5906
16 1937.38 0.914157 -39.438
17 3722.34 0.908657 -54.194
18 4123.86 0.90293 -57.4775
19 3436.52 0.896888 -51.6296
20 2711.66 0.890687 -45.1124
21 3745.31 0.884447 -54.012
22 2365.91 0.878247 -41.2305
23 1177.01 0.872045 -27.8815
24 775.416 0.865807 -20.9384
25 509.793 0.859712 -14.7361
26 416.521 0.853721 -11.9335
27 318.957 0.84769 -7.70145
28 237.518 0.841606 -3.68781
29 201.563 0.835434 8.63403
30 368.496 0.82926 16.7286
31 683.848 0.823144 24.5643
32 307.633 0.817002 14.8003
33 153.845 0.810818 7.3114
34 298.812 0.804655 14.0126
35 156.395 0.798571 1.86812
36 295.456 0.792597 -10.3226
37 98.9169 0.786679 1.60766
38 88.7424 0.780744 -0.0781305
39 103.348 0.774841 -3.39976
40 117.569 0.76899 6.69228
41 89.3414 0.763094 -2.74665
42 343.004 0.757274 -13.7198
43 244.167 0.751557 -9.91661
44 271.217 0.745791 -10.473
45 516.638 0.740014 -18.1192
46 1574.64 0.734175 -31.5475
47 2756.3 0.728187 -42.6721
48 2011.97 0.722171 -34.0585
49 2989.38 0.716331 -43.9739
50 4283.96 0.71069 -53.7536
51 6419.68 0.705089 -66.9196
52 4917.24 0.699541 -56.2475
53 3577.54 0.694216 -45.9073
54 4024.15 0.689038 -50.4679
55 2946.1 0.683887 -41.0062
56 1976.38 0.678831 -31.8186
57 2931.86 0.673853 -42.3126
58 3920 0.668869 -51.4679
59 4851.48 0.663947 -59.001
60 6074.06 0.659235 -67.3484
61 7090.65 0.654675 -73.5732
62 8298.49 0.650167 -80.3314
63 9801.43 0.645807 -87.7309
64 12139.6 0.641566 -97.7371
65 14802.4 0.637326 -108.019
66 8716.13 0.633007 -81.1907
67 8146.15 0.628679 -78.8454
68 11034.9 0.624336 -92.2179
69 8501.31 0.619964 -78.5804
70 7340.13 0.615644 -72.3823
71 8766.52 0.611465 -80.3737
72 11044.1 0.607343 -90.7225
73 13334.5 0.603259 -100.204
74 14016.8 0.599338 -103.36
75 13218.2 0.595576 -100.002
76 12344.4 0.591924 -95.938
77 13238.8 0.588337 -100.263
78 15763.5 0.584894 -109.786
79 18341.3 0.58162 -118.381
80 20922.2 0.578369 -126.759
81 17858.6 0.575136 -115.883
82 14866.6 0.572019 -103.891
83 18949.3 0.568891 -119.53
84 23038.4 0.565687 -133.168
85 27172.5 0.562341 -144.774
86 31102.7 0.559027 -155.069
87 33778.2 0.555776 -162.002
88 36418.1 0.552443 -168.461
89 34561.9 0.549096 -163.153
90 33757.1 0.545684 -160.743
91 34924.5 0.542218 -164.081
92 36896.7 0.538798 -169.305
93 42621.5 0.535405 -182.105
94 40698.6 0.53208 -175.901
95 33496.7 0.528884 -157.602
96 29766.3 0.525729 -147.435
97 26178 0.522518 -137.087
98 21867 0.519245 -125.201
99 21955.6 0.516078 -125.947
100 22521.8 0.513126 -128.188
101 24538 0.510289 -135.1
102 22516.1 0.507411 -129.146
103 20277.5 0.504459 -121.61
104 17883.4 0.501473 -113.211
105 22359.2 0.498386 -127.984
106 26698.3 0.495227 -141.534
107 22746.3 0.492068 -130.295
108 23393.3 0.488965 -132.786
109 24784.1 0.485713 -137.221
110 25232.6 0.48233 -138.753
111 31867.4 0.478872 -156.828
112 38817.9 0.475263 -172.451
113 37387.7 0.471515 -168.599
114 42491.1 0.467757 -180.216
115 39545.4 0.464007 -172.511
116 36342.2 0.460155 -164.01
117 39048.7 0.456182 -171.177
118 41722.2 0.452199 -177.83
119 44506.6 0.448315 -184.754
120 49191.3 0.44445 -194.773
121 43599.7 0.440633 -181.848
122 39198.2 0.436785 -171.492
123 35183.3 0.432937 -161.497
124 38006.5 0.42906 -169.787
125 30591.7 0.425185 -151.136
126 24836.3 0.421411 -135.545
127 28312.6 0.417709 -146.277
128 26279.1 0.41393 -139.793
129 23536.4 0.410072 -130.818
130 19887 0.406104 -119.296
131 19163.1 0.402088 -116.822
132 18569.4 0.398069 -114.573
133 15107.6 0.394046 -101.894
134 15647 0.389975 -104.825
135 17796 0.385857 -114.072
136 15941.9 0.381843 -106.631
137 14341.7 0.377965 -99.5733
138 14078.8 0.374227 -98.3738
139 16237.2 0.370675 -107.537
140 18170.1 0.3672 -115.621
141 14969.6 0.363781 -103.06
142 16759.5 0.360478 -111.231
143 19181 0.357375 -119.956
144 26067.7 0.354506 -139.933
145 31226.9 0.351717 -152.888
146 31150.8 0.348887 -152.659
147 28905.9 0.346036 -145.961
148 26218 0.343151 -137.98
149 19923.5 0.340213 -118.368
150 19130.5 0.337204 -115.461
151 18493.4 0.334136 -113.035
152 18444.7 0.331025 -112.825
153 21206.6 0.327954 -123.133
154 23592.7 0.324866 -132.066
155 28577.9 0.321813 -146.328
156 23924.7 0.318917 -130.22
157 19139.7 0.316142 -115.108
158 22442.3 0.313484 -126.445
159 23730.9 0.310967 -130.724
160 24394.1 0.308497 -133.142
161 25532.7 0.3061 -137.174
162 26906.7 0.303732 -141.387
163 28423.6 0.301342 -145.224
