147 122.754 1.23943
148 122.869 1.24108
149 124.921 1.24273
150 129.073 1.24437
151 130.737 1.24602
152 129.797 1.24769
153 131.141 1.24935
154 131.095 1.25102
155 132.527 1.25269
156 133.329 1.25436
157 134.959 1.25605
158 141.376 1.25774
159 141.624 1.25943
160 143.762 1.26112
161 143.562 1.26281
162 146.297 1.26448
163 154.887 1.26615
164 159.593 1.26782
165 162.705 1.26949
166 165.634 1.27116
167 170.709 1.27284
168 172.595 1.2745
169 171.832 1.27616
170 172.473 1.27782
171 172.756 1.27949
172 175.087 1.28117
173 178.85 1.28285
174 182.021 1.28451
175 182.443 1.28618
176 185.8 1.28785
177 184.946 1.28952
178 187.139 1.29119
179 189.27 1.29285
180 194.049 1.29451
181 192.869 1.29617
182 192.198 1.29786
183 193.467 1.29956
184 193.452 1.30126
185 194.729 1.30296
186 198.963 1.30466
187 203.047 1.30634
188 203.696 1.30802
189 206.192 1.30972
190 210.34 1.31143
191 210.027 1.31314
192 211.062 1.31485
193 215.391 1.31656
194 217.77 1.31828
195 218.375 1.31999
196 219.104 1.3217
197 218.556 1.3234
198 219.369 1.32512
199 216.935 1.32685
200 215.135 1.32856
201 222.425 1.33028
202 226.278 1.33199
203 227.916 1.33369
204 228.729 1.33539
205 233.115 1.33709
206 233.766 1.3388
207 235.919 1.34052
208 237.896 1.34224
209 239.41 1.34396
210 239.707 1.34568
211 245.686 1.3474
212 245.822 1.34914
213 250.238 1.35087
214 254.526 1.3526
215 258.468 1.35434
216 261.446 1.35609
217 266.364 1.35784
218 266.215 1.35957
219 264.976 1.36131
220 263.425 1.36306
221 264.987 1.36482
222 263.57 1.36656
223 267.048 1.36831
224 268.076 1.37007
225 269.15 1.37181
226 268.666 1.37357
227 270.369 1.37534
228 272.157 1.37711
229 274.506 1.37888
230 277.339 1.38066
231 272.812 1.38242
232 276.925 1.38419
233 286.485 1.38596
234 292.076 1.38773
235 293.131 1.38949
236 295.589 1.39127
237 297.823 1.39303
238 296.471 1.39481
239 302.273 1.39658
240 311.757 1.39835
241 311.16 1.40014
242 311.896 1.40192
243 313.841 1.4037
244 316.551 1.40548
245 317.496 1.40725
246 314.109 1.40903
247 317.937 1.41081
248 322.514 1.41259
249 322.656 1.41437
250 330.832 1.41613
251 332.792 1.41791
252 330.151 1.41969
253 329.445 1.42146
254 334.827 1.42325
255 335.899 1.42504
256 340.166 1.42682
257 346.377 1.4286
258 347.227 1.43038
259 346.246 1.43216
260 353.201 1.43393
261 350.643 1.4357
262 354.849 1.43747
263 355.644 1.43924
264 352.997 1.44101
265 352.624 1.44277
266 351.816 1.44453
267 352.392 1.44629
268 361 1.44805
269 364.054 1.44981
270 370.072 1.45157
271 371.951 1.45333
272 379.071 1.45508
273 383.376 1.45682
274 386.829 1.45856
275 396.258 1.46029
276 397.304 1.46202
277 405.513 1.46375
278 410.727 1.46548
279 409.601 1.46722
280 408.305 1.46894
281 412.383 1.47069
282 420.48 1.47244
283 426.572 1.4742
284 431.042 1.47595
285 431.579 1.4777
286 437.602 1.47945
287 446.61 1.4812
288 448.745 1.48296
289 448.361 1.48472
290 447.961 1.48648
291 445.343 1.48825
292 452.21 1.49003
293 451.841 1.49181
294 451.984 1.49359
295 455.574 1.49539
296 456.848 1.4972
297 458.023 1.49902
298 463.955 1.50083
299 470.1 1.50265
300 474.729 1.50446
301 476.822 1.50627
302 480.703 1.50807
303 480.659 1.50987
304 485.668 1.51169
305 490.44 1.51351
306 491.099 1.51531
307 491.213 1.51713
308 490.721 1.51894
309 490.295 1.52077
310 495.06 1.5226
311 506.335 1.52445
312 505.764 1.52628
313 514.36 1.52811
314 518.694 1.52993
315 525.454 1.53175
316 526.929 1.53356
317 534.424 1.53536
318 537.74 1.53716
319 548.504 1.53896
320 548.114 1.54074
321 552.49 1.54253
322 553.215 1.54432
323 559.835 1.54611
324 561.57 1.5479
325 566.149 1.54968
326 565.368 1.55145
327 561.658 1.55323
328 569.855 1.55501
329 574.465 1.55677
330 578.153 1.55853
331 574.671 1.56028
332 576.287 1.56204
333 575.152 1.56378
334 574.34 1.56553
335 572.043 1.56726
336 568.388 1.569
337 568.222 1.57074
338 571.682 1.57249
339 573.255 1.57422
340 581.4 1.57595
341 587.811 1.57767
342 587.11 1.57939
343 588.227 1.58112
344 592.757 1.58283
345 592.478 1.58455
346 593.509 1.58627
347 593.878 1.58797
348 596.053 1.58967
349 607.348 1.59137
350 609.432 1.59306
351 609.502 1.59475
352 613.012 1.59642
353 612.842 1.59809
354 609.556 1.59978
355 608.542 1.60147
356 613.801 1.60316
357 623.271 1.60486
358 627.117 1.60656
359 634.309 1.60825
360 638.284 1.60994
361 646.371 1.61162
362 656.28 1.61327
363 664.933 1.61492
364 674.084 1.61655
365 672.913 1.61818
366 680.665 1.61982
367 683.473 1.62144
368 687.199 1.62306
369 684.669 1.62468
370 690.87 1.62631
371 697.487 1.62793
372 701.264 1.62954
373 706.35 1.63115
374 703.939 1.63275
375 703.625 1.63435
376 707.376 1.63595
377 710.094 1.63756
378 709.89 1.63916
379 703.386 1.64076
380 711.851 1.64237
381 718.706 1.64397
382 729.444 1.64558
383 730.996 1.64721
384 730.775 1.64884
385 731.948 1.65049
386 717.898 1.65213
387 724.638 1.65378
388 730.264 1.65542
389 720.134 1.65705
390 714.081 1.6587
391 721.017 1.66037
392 718.349 1.66202
393 719.945 1.66368
394 717.362 1.66534
395 724.429 1.66699
396 734.513 1.66863
397 743.205 1.67026
398 745.868 1.67187
399 746.168 1.67349
400 735.158 1.67511
401 747.491 1.67675
402 737.803 1.67837
403 734.957 1.68
404 728.127 1.68164
405 736.466 1.68329
406 738.51 1.68493
407 743.583 1.68657
408 747.346 1.6882
409 746.609 1.68984
410 752.339 1.69146
411 750.321 1.69307
412 757.438 1.69469
413 751.62 1.69628
414 756.351 1.69789
415 759.453 1.69949
416 767.774 1.70108
417 780.98 1.70267
418 785.378 1.70424
419 792.155 1.70581
420 795.711 1.70737
421 788.744 1.70893
422 788.663 1.71049
423 786.271 1.71208
424 783.535 1.71366
425 784.164 1.71525
426 784.121 1.71684
427 787.249 1.71845
428 786.081 1.72005
429 784.664 1.72164
430 788.002 1.72322
431 797.166 1.7248
432 793.562 1.72637
433 796.985 1.72796
434 787.695 1.72953
435 789.783 1.73112
436 790.429 1.7327
437 797.294 1.73427
438 798.752 1.73583
439 801.394 1.7374
440 800.886 1.73897
441 806.482 1.74056
442 817.287 1.74215
443 816.807 1.74372
444 818.562 1.7453
445 819.308 1.74687
446 821.402 1.74843
447 826.077 1.74998
448 830.146 1.75154
449 834.355 1.75311
450 833.475 1.75466
451 835.472 1.75622
452 844.591 1.75778
453 849.139 1.75933
454 854.73 1.76088
455 857.642 1.76243
456 866.12 1.76397
457 873.175 1.76552
458 873.866 1.76706
459 875.876 1.76861
460 874.421 1.77016
461 871.047 1.77169
462 870.852 1.77324
463 871.687 1.77477
464 864.883 1.7763
465 864.134 1.77783
466 873.12 1.77935
467 870.279 1.78089
468 872.483 1.78241
469 871.985 1.78393
470 883.422 1.78546
471 889.764 1.78698
472 896.214 1.78849
473 897.41 1.78999
474 912.7 1.79149
475 916.22 1.79298
476 919.038 1.79447
477 927.407 1.79598
478 926.181 1.79747
479 925.035 1.79897
480 917.595 1.80048
481 926.969 1.802
482 931.267 1.80353
483 929.262 1.80505
484 932.433 1.80658
485 931.118 1.8081
486 924.715 1.80963
487 926.623 1.81117
488 928.255 1.81269
489 926.414 1.81421
490 933.971 1.81573
491 943.87 1.81723
492 947.52 1.81872
493 952.976 1.82022
494 959.284 1.8217
495 967.849 1.82317
496 986.329 1.82463
497 985.566 1.82608
498 979.684 1.82752
499 990.561 1.82899
500 989.488 1.83045
501 985.455 1.83192
502 984.087 1.83342
503 977.555 1.83492
504 989.244 1.83642
505 997.146 1.83791
506 1005.65 1.8394
507 1007.85 1.84088
508 1022.84 1.84238
509 1029.02 1.84388
510 1031.65 1.84539
511 1027.07 1.8469
512 1028.56 1.84842
513 1036.1 1.84994
514 1041.43 1.85146
515 1046.19 1.85298
516 1059.72 1.85448
517 1059.96 1.85598
518 1065.27 1.85746
519 1072.29 1.85892
520 1075.52 1.86039
521 1086.88 1.86187
522 1092.36 1.86335
523 1086.52 1.86481
524 1090.01 1.86628
525 1096.07 1.86775
526 1095.76 1.86921
527 1102.61 1.87067
528 1106.52 1.87212
529 1116.37 1.87355
530 1120.26 1.87498
531 1119.39 1.87641
532 1128.79 1.87783
533 1120.47 1.87925
534 1121.24 1.88068
535 1127.4 1.88212
536 1122.41 1.88356
537 1128.61 1.88499
538 1137.63 1.88642
539 1150.42 1.88786
540 1157.78 1.88928
541 1160.15 1.89069
542 1159.23 1.89208
543 1149.2 1.89348
544 1158.94 1.8949
545 1151.48 1.8963
546 1148.23 1.89772
547 1155.64 1.89913
548 1168.09 1.90054
549 1178.55 1.90194
550 1177.83 1.90332
551 1185.02 1.90471
552 1189.13 1.90609
553 1190.04 1.90747
554 1200.83 1.90884
555 1190.5 1.91022
556 1199.02 1.91163
557 1196.61 1.91304
558 1198.22 1.91443
559 1193.4 1.91581
560 1199.6 1.9172
561 1192.01 1.91858
562 1193.22 1.91997
563 1189.18 1.92137
564 1197.41 1.92276
565 1206.53 1.92416
566 1213.49 1.92555
567 1211.01 1.92693
568 1218.09 1.92831
569 1236.35 1.92969
570 1235.27 1.93107
571 1235.9 1.93244
572 1227.1 1.93382
573 1228.61 1.93523
574 1228.49 1.93664
575 1228.24 1.93805
576 1218.48 1.93946
577 1221.17 1.94089
578 1234.09 1.94231
579 1240.4 1.94373
580 1245.75 1.94514
581 1251.94 1.94656
582 1261.6 1.94798
583 1264.46 1.9494
584 1267.24 1.95082
585 1268.84 1.95222
586 1246.55 1.95364
587 1250.79 1.95507
588 1248.84 1.9565
589 1260.5 1.95794
590 1269.92 1.95938
591 1275.07 1.9608
592 1263.97 1.96223
593 1271.56 1.96366
594 1268.6 1.9651
595 1266.38 1.96653
596 1257.78 1.96797
597 1264.2 1.96941
598 1270.99 1.97086
599 1283.01 1.9723
600 1291.92 1.97372
601 1301.65 1.97514
602 1309.77 1.97656
603 1313.77 1.97798
604 1321.49 1.9794
605 1314 1.98081
606 1306.78 1.98225
607 1305.5 1.98371
608 1313.88 1.98517
609 1318.24 1.98663
610 1320.39 1.98809
611 1319.42 1.98954
612 1325.75 1.991
613 1330.52 1.99245
614 1348.01 1.9939
615 1348.79 1.99534
616 1363.61 1.99679
617 1358.55 1.99823
618 1361.81 1.99968
619 1364.5 2.00113
620 1365.32 2.00258
621 1366.34 2.00403
622 1375.11 2.0055
623 1372.82 2.00698
624 1373.81 2.00846
625 1373.49 2.00995
626 1380.56 2.01145
627 1382.74 2.01296
628 1378.18 2.01446
629 1376.14 2.01597
630 1380.76 2.01748
631 1398.28 2.01899
632 1401.16 2.02046
633 1395.01 2.02193
634 1400.58 2.02341
635 1404.15 2.02488
636 1413.38 2.02636
637 1419.17 2.02785
638 1415.12 2.0293
639 1420.62 2.03076
640 1407.6 2.03219
641 1407.37 2.03363
642 1404.8 2.03506
643 1402.28 2.03649
644 1392.26 2.03793
645 1398.14 2.03938
646 1401.95 2.04083
647 1402.22 2.04228
648 1401.61 2.04375
649 1408.58 2.04522
650 1407.78 2.04669
651 1412.07 2.04816
652 1408.52 2.04962
653 1404.86 2.0511
654 1407.96 2.05258
655 1414.6 2.05406
656 1414.94 2.05553
657 1425.85 2.05701
658 1425.84 2.05849
659 1432.24 2.05997
660 1437.1 2.06142
661 1434.39 2.06289
662 1443.98 2.06437
663 1450.15 2.06586
664 1457.62 2.06734
665 1467.96 2.06882
666 1474.37 2.07031
667 1475.84 2.07179
668 1490.15 2.07328
669 1488.4 2.07474
670 1491.08 2.07621
671 1483.11 2.07768
672 1481.01 2.07917
673 1475.03 2.08067
674 1486.67 2.08216
675 1489.9 2.08364
676 1495.25 2.08511
677 1483.94 2.0866
678 1484.79 2.0881
679 1485.57 2.0896
680 1498.12 2.0911
681 1495.37 2.0926
682 1510.28 2.09411
683 1531.57 2.09562
684 1529.68 2.09709
685 1532.06 2.09857
686 1535.73 2.10006
687 1533.8 2.10154
688 1538.16 2.10302
689 1542.73 2.10449
690 1529.9 2.10596
691 1529.46 2.10744
692 1534.29 2.10892
693 1545.54 2.1104
694 1545.6 2.11187
695 1553.03 2.11334
696 1560.26 2.1148
697 1559.13 2.11626
698 1548.09 2.11772
699 1557.18 2.11919
700 1569.18 2.12066
701 1572.86 2.12213
702 1570.01 2.12361
703 1578.75 2.12508
704 1573.29 2.12655
705 1566.44 2.12802
706 1563.37 2.1295
707 1556.72 2.131
708 1562.85 2.13251
709 1562.29 2.13402
710 1569.46 2.13552
711 1577.22 2.13701
712 1573.97 2.13851
713 1585.05 2.13999
714 1575.05 2.14145
715 1574.28 2.14292
716 1565.34 2.14438
717 1568.25 2.14586
718 1567.92 2.14733
719 1576.77 2.14882
720 1569.7 2.1503
721 1570.72 2.15179
722 1559.52 2.15327
723 1557.6 2.15477
724 1555.45 2.15627
725 1558.79 2.15779
726 1556.29 2.15931
727 1565.38 2.16082
728 1567.15 2.16233
729 1577.06 2.16384
730 1585.28 2.16535
731 1577.68 2.16684
732 1569.72 2.16835
733 1567.75 2.16988
734 1573.57 2.17141
735 1577.98 2.17295
736 1581.23 2.17449
737 1582.07 2.17603
738 1582.83 2.17756
739 1586.84 2.17911
740 1583.56 2.18066
741 1583.05 2.18222
742 1588.47 2.18378
743 1584.17 2.18533
744 1577 2.18687
745 1580.62 2.18842
746 1588.33 2.18998
747 1593.33 2.19153
748 1598.54 2.19307
749 1608.69 2.19458
750 1615.56 2.1961
751 1627.26 2.19761
752 1621.65 2.1991
753 1623.11 2.20061
754 1624.19 2.20212
755 1625.28 2.20363
756 1630.34 2.20513
757 1619.76 2.20663
758 1620.7 2.20813
759 1628.65 2.20965
760 1632.29 2.21114
761 1631.72 2.21264
762 1629.57 2.21413
763 1617.24 2.21562
764 1628.81 2.21712
765 1636.24 2.21862
766 1638.29 2.22012
767 1642.43 2.2216
768 1649.33 2.22308
769 1640.61 2.22454
770 1638.18 2.22602
771 1630.66 2.22752
772 1638.83 2.22901
773 1628.94 2.23051
774 1626.53 2.23201
775 1620.94 2.23351
776 1617.51 2.23501
777 1610.78 2.23651
778 1609.25 2.23802
779 1601.92 2.23952
780 1621.86 2.24105
781 1623.72 2.24254
782 1626.89 2.24401
783 1638.76 2.24548
784 1641.33 2.24694
785 1649.58 2.2484
786 1656.9 2.24985
787 1660.3 2.25128
788 1656.86 2.25271
789 1661.26 2.25416
790 1664.06 2.25558
791 1659.52 2.25701
792 1655.91 2.25846
793 1660.99 2.25991
794 1667.28 2.26134
795 1676.5 2.26279
796 1685.88 2.26423
797 1677.74 2.26566
798 1676.93 2.2671
799 1669.42 2.26855
800 1671.33 2.27
801 1680.98 2.27146
802 1679.77 2.27289
803 1678.73 2.27433
804 1681.47 2.27577
805 1678.36 2.2772
806 1679.74 2.27861
807 1683.58 2.28005
808 1695.04 2.28148
809 1689.92 2.28289
810 1680.37 2.2843
811 1688.69 2.28572
812 1698.46 2.28715
813 1697.55 2.28857
814 1690.29 2.29
815 1702.33 2.29143
816 1702.88 2.29283
817 1703.57 2.29425
818 1716.31 2.29567
819 1728.2 2.29706
820 1730.16 2.29846
821 1725.61 2.29985
822 1729.67 2.30123
823 1726.96 2.30263
824 1735.52 2.30402
825 1727.06 2.30542
826 1722.84 2.30682
827 1733.26 2.30823
828 1725.87 2.30961
829 1727.69 2.31102
830 1732.66 2.31243
831 1746.56 2.31382
832 1742.62 2.31521
833 1753.43 2.31661
834 1764 2.31799
835 1778.32 2.31936
836 1763.56 2.32071
837 1773.05 2.32209
838 1771.02 2.32346
839 1793.35 2.32484
840 1800.24 2.32621
841 1812.78 2.32757
842 1815.33 2.32891
843 1823.11 2.33025
844 1820.21 2.33159
845 1833.9 2.33292
846 1850.43 2.33423
847 1842.22 2.33553
848 1842.99 2.33683
849 1853.21 2.33813
850 1853.78 2.33942
851 1874.91 2.34071
852 1875.97 2.34199
853 1878.47 2.34327
854 1874.86 2.34454
855 1882.42 2.34581
856 1884.6 2.34707
857 1896.64 2.34834
858 1886.51 2.34958
859 1888.33 2.35084
860 1900.3 2.3521
861 1894.68 2.35335
862 1896.02 2.35462
863 1901.24 2.35587
864 1898.01 2.35712
865 1903.71 2.35837
866 1910.48 2.35961
867 1911.63 2.36087
868 1914.82 2.36213
869 1914.42 2.36338
870 1916.77 2.36464
871 1923.66 2.3659
872 1933.67 2.36714
873 1930.25 2.36839
874 1932.57 2.36965
875 1918.94 2.3709
876 1916.74 2.37217
877 1917.14 2.37343
878 1904.68 2.3747
879 1907.05 2.37598
880 1920.17 2.37725
881 1932.49 2.37852
882 1939.9 2.37978
883 1936.68 2.38103
884 1933.96 2.38227
885 1945.13 2.38354
886 1939.73 2.38481
887 1943.53 2.38609
888 1950.78 2.38737
889 1964.47 2.38864
890 1960.32 2.38987
891 1956.78 2.39112
892 1964.6 2.39238
893 1973.15 2.39363
894 1975.61 2.39489
895 1994.13 2.39614
896 1994.91 2.39738
897 1994.15 2.39861
898 2001.36 2.39985
899 1988.89 2.4011
900 1988.61 2.40237
901 1985.39 2.40364
902 1985.69 2.40491
903 2000.14 2.40618
904 1996.23 2.40745
905 1997.79 2.40873
906 1996.92 2.41
907 1999.62 2.41127
908 2005.58 2.41255
909 1998.25 2.41385
910 1998.98 2.41516
911 2002.87 2.41648
912 2009.24 2.4178
913 2008.19 2.41912
914 2007.75 2.42045
915 2012.15 2.42178
916 2034.77 2.42312
917 2029.82 2.42444
918 2033.63 2.42575
919 2041.89 2.42706
920 2039.42 2.42838
921 2046.17 2.42969
922 2052.37 2.43099
923 2047.23 2.43229
924 2042.16 2.43359
925 2053.94 2.4349
926 2047.99 2.4362
927 2048.45 2.4375
928 2048.74 2.43879
929 2042.07 2.44008
930 2044.33 2.44139
931 2060.13 2.4427
932 2059.89 2.44399
933 2042.71 2.44529
934 2029.79 2.44661
935 2032.06 2.44793
936 2014.73 2.44925
937 2009.25 2.45056
938 2013.05 2.45185
939 2014.72 2.45317
940 2014.42 2.45448
941 2014.7 2.45579
942 2017.43 2.45711
943 2018.76 2.45845
944 2010.74 2.45977
945 2008.67 2.46111
946 2014.06 2.46246
947 2006.66 2.46382
948 2017.33 2.46518
949 2035.06 2.46651
950 2039.96 2.46783
951 2042.96 2.46914
952 2040.72 2.47045
953 2035.9 2.47173
954 2035.27 2.47302
955 2033.23 2.47432
956 2040.78 2.47562
957 2039.94 2.47693
958 2054.37 2.47823
959 2059.12 2.47952
960 2057.26 2.48079
961 2049.93 2.48206
962 2044.97 2.48333
963 2053.74 2.4846
964 2044.19 2.48587
965 2042.62 2.48714
966 2053.64 2.48844
967 2050.28 2.48973
968 2051.37 2.49104
969 2041.37 2.49234
970 2042.63 2.49366
971 2042.19 2.49495
972 2042.99 2.49626
973 2042.78 2.49756
974 2040.96 2.49885
975 2051.26 2.50016
976 2061.35 2.50147
977 2065.77 2.50278
978 2057.59 2.5041
979 2058.74 2.50545
980 2064.81 2.50679
981 2058.54 2.50813
982 2060.89 2.50946
983 2058.74 2.51081
984 2066.38 2.51217
985 2069.03 2.51351
986 2066.23 2.51485
987 2059.43 2.51619
988 2052.51 2.51753
989 2054.85 2.51887
990 2064.25 2.5202
991 2065.78 2.52151
992 2065.64 2.52282
993 2065.04 2.52413
994 2078.17 2.52545
995 2083.5 2.52674
996 2066.67 2.52804
997 2072.55 2.52935
998 2067.32 2.53064
999 2059.62 2.53192
1000 2057.88 2.5332
1001 2063.62 2.53447
1002 2069.89 2.53574
1003 2064.11 2.53699
1004 2068.91 2.53824
1005 2068.71 2.53948
1006 2061.49 2.54072
1007 2068.15 2.54198
1008 2079.69 2.54322
1009 2090.65 2.54446
1010 2091.18 2.54569
1011 2107.51 2.54691
1012 2116.7 2.54811
1013 2126.26 2.54931
1014 2138.51 2.55049
1015 2138.83 2.55166
1016 2136.64 2.55283
1017 2134.55 2.55401
1018 2129.14 2.55519
1019 2128.46 2.55639
1020 2137.27 2.5576
1021 2141.9 2.55881
1022 2140.58 2.56001
1023 2146.47 2.5612
1024 2155.8 2.56241
1025 2141.61 2.56359
1026 2141.3 2.56478
1027 2156.06 2.56595
1028 2155.87 2.5671
1029 2153.62 2.56825
1030 2152.1 2.56941
1031 2149.54 2.57057
1032 2140.49 2.57176
1033 2150.27 2.57295
1034 2158 2.57413
1035 2139.51 2.57531
1036 2131.18 2.57651
1037 2121.56 2.5777
1038 2114.34 2.57892
1039 2108.91 2.58013
1040 2121.19 2.58132
1041 2111.53 2.5825
1042 2108.01 2.5837
1043 2116.05 2.58488
1044 2110.71 2.58608
1045 2103 2.5873
1046 2110.64 2.58852
1047 2107.04 2.58973
1048 2102.56 2.59095
1049 2110.08 2.59217
1050 2127.3 2.59338
1051 2136.65 2.59456
1052 2146.49 2.59572
1053 2159.45 2.59689
1054 2157.12 2.59806
1055 2156.36 2.59924
1056 2159.79 2.60041
1057 2140.92 2.60159
1058 2159.94 2.60278
1059 2157.74 2.60394
1060 2156.98 2.60512
1061 2148.56 2.60629
1062 2145.98 2.60746
1063 2147.09 2.60866
1064 2142.94 2.60985
1065 2137.03 2.61105
1066 2143.57 2.61225
1067 2129.69 2.61345
1068 2144.43 2.61466
1069 2155.73 2.61585
1070 2161.28 2.61703
1071 2156.44 2.6182
1072 2147.04 2.61936
1073 2145.72 2.62055
1074 2138.04 2.62174
1075 2143.35 2.62296
1076 2144.41 2.62416
1077 2147.28 2.62536
1078 2153.4 2.62657
1079 2173.89 2.62777
1080 2182.74 2.62895
1081 2189.3 2.63012
1082 2183.75 2.63128
1083 2190.71 2.63244
1084 2188.73 2.6336
1085 2200.72 2.63476
1086 2212.77 2.63592
1087 2219.31 2.63705
1088 2233.86 2.63819
1089 2230.15 2.63931
1090 2235.45 2.64042
1091 2241.55 2.64153
1092 2257.99 2.64263
1093 2246.23 2.64369
1094 2247.68 2.64476
1095 2249.16 2.64582
1096 2253.59 2.64689
1097 2254.99 2.64795
1098 2257.56 2.64902
1099 2248.26 2.65009
1100 2247.18 2.65117
1101 2256.05 2.65224
1102 2269.86 2.65331
1103 2273.29 2.65435
1104 2275.42 2.65538
1105 2270.52 2.65641
1106 2256.48 2.65745
1107 2263.98 2.6585
1108 2268.36 2.65952
1109 2266.41 2.66056
1110 2264.41 2.66161
1111 2274.05 2.66265
1112 2271.52 2.66369
1113 2254.43 2.66474
1114 2255.88 2.6658
1115 2257.12 2.66684
1116 2264.98 2.66789
1117 2277.77 2.66895
1118 2276.37 2.67001
1119 2278.22 2.67107
1120 2279.87 2.67214
1121 2277.18 2.67321
1122 2285.52 2.67427
1123 2291.76 2.67531
1124 2298.19 2.67636
1125 2293.08 2.67742
1126 2279.12 2.67848
1127 2266.28 2.67955
1128 2255.9 2.68062
1129 2252.61 2.68172
1130 2249.11 2.68283
1131 2239.15 2.68395
1132 2263.06 2.68511
1133 2258.27 2.68624
1134 2262.81 2.68738
1135 2268.75 2.68849
1136 2270.43 2.6896
1137 2267.48 2.6907
1138 2269.39 2.6918
1139 2283.33 2.69289
1140 2276.26 2.69397
1141 2289.61 2.69506
1142 2294.53 2.69612
1143 2295.04 2.69717
1144 2294.3 2.69823
1145 2299.22 2.69928
1146 2295.02 2.70032
1147 2296.02 2.70138
1148 2302.14 2.70242
1149 2286.06 2.70345
1150 2289.43 2.70449
1151 2299.99 2.70553
1152 2310.31 2.70655
1153 2319.69 2.70756
1154 2328.55 2.70857
1155 2318.31 2.70957
1156 2322.74 2.71058
1157 2315.12 2.71158
1158 2325.56 2.71258
1159 2327.28 2.71356
1160 2332.55 2.71453
1161 2335.47 2.71551
1162 2335.32 2.7165
1163 2337.26 2.7175
1164 2346.91 2.71849
1165 2344.91 2.71948
1166 2352.04 2.72046
1167 2358.62 2.72144
1168 2365.09 2.7224
1169 2362.47 2.72336
1170 2366.18 2.72434
1171 2350.61 2.7253
1172 2353.12 2.72628
1173 2354.75 2.72727
1174 2334.6 2.72824
1175 2331.4 2.72923
1176 2327.77 2.73022
1177 2312.28 2.73122
1178 2312.36 2.73222
1179 2319.39 2.73322
1180 2320.18 2.7342
1181 2322.13 2.7352
1182 2320.92 2.73619
1183 2328.37 2.7372
1184 2335.37 2.73822
