0.341182 2.93098 0.0886875 0.0487656 0.0176736 0.0596602 0.0581525 0 -0.127943 -0.170591 -0.203762 -0.253221 -0.226886 -0.221397 0.0581525 9.75 64 116.639 264.984 375.11 3187.55
0.344689 2.90116 0.0376875 0.0143281 0.0181042 0.0228789 0.0256925 0 -0.129259 -0.42009 -0.282454 -0.226202 -0.268858 -0.229652 -0.0256925 5.75 64.9375 140.306 266.75 383.64 3155.45
0.348196 2.87194 0.0329375 0.143953 0.0338819 0.0507383 0.0647875 0 -0.217623 -0.163217 -0.314344 -0.280189 -0.30119 -0.238178 -0.0647875 17.75 49.9375 124.639 229.234 386.71 3125.71
0.351703 2.8433 0.0239375 0.0607656 0.0950208 0.0150586 0.0262425 0 -0.219815 -0.186842 -0.283317 -0.241796 -0.263778 -0.246984 -0.0262425 10.75 57.9375 120.556 243 405 3098.32
0.35521 2.81523 0.0966875 0.0148281 0.0088125 0.036832 0.0015675 0 -0.35521 -0.255307 -0.330543 -0.308034 -0.257528 -0.256081 -0.0015675 14 62.9375 129.306 247.484 421.75 3073.27
0.358717 2.78771 0.142938 0.0345781 0.0480069 0.0605508 0.0871825 0 -0.403557 -0.448397 -0.383628 -0.241013 -0.263657 -0.26548 -0.0871825 15.75 68 162.306 234.438 410.91 3050.57
0.362224 2.76072 0.0358125 0.0248281 0.00829861 0.0123555 0.0785525 0 -0.0905561 -0.407503 -0.22639 -0.314117 -0.262613 -0.275193 -0.0785525 4 80 112.75 251.484 440.75 3030.23
0.365731 2.73425 0.0425625 0.0705156 0.0404097 0.079957 0.0480625 0 -0.274299 -0.217153 -0.269219 -0.348588 -0.382189 -0.285233 0.0480625 18 50.4375 149.972 277.438 423.19 3012.27
0.369238 2.70828 0.0668125 0.0966406 0.0323542 0.0170898 0.0865825 0 -0.0923096 -0.300006 -0.307699 -0.337507 -0.252928 -0.295612 0.0865825 12 42.75 156 250.109 352.31 2996.73
0.372745 2.6828 0.0276875 0.0861719 0.0495486 0.00567578 0.0873225 0 0 -0.232966 -0.232966 -0.294119 -0.42493 -0.306347 0.0873225 9 49 171.75 289.609 428.16 2983.66
0.376253 2.65779 0.0158125 0.239359 0.0170069 0.0929727 0.0212325 0 -0.141095 -0.364495 -0.39193 -0.338039 -0.383778 -0.317452 -0.0212325 3.75 71.9375 160.75 280.359 416.84 2973.1
0.37976 2.63325 0.113938 0.0607031 0.0742292 0.0441836 0.128333 0 -0.37976 -0.166145 -0.490523 -0.29372 -0.345581 -0.328945 -0.128333 14 66.75 134.75 267.859 395.76 2965.14
0.383267 2.60915 0.0541875 0.0882969 0.0196875 0.0339727 0.0490625 0 -0.431175 -0.239542 -0.282127 -0.254513 -0.360271 -0.340844 0.0490625 15.75 64 158.972 265.109 417.56 2959.86
0.386774 2.58549 0.141938 0.239828 0.0844097 0.110801 0.0370725 0 -0.0966934 -0.43512 -0.467351 -0.338427 -0.353898 -0.353169 0.0370725 3 71 138.75 282 418.11 2957.36
